ID,Latitude,Longitude,Distance,State,ZIP,Latitude_1,Longitude_2,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State_3,County,Zip.1,Country,Source
325083,35.060648,-106.679597,,NM,87105,35.060648,-106.679597,1,rooftop,1629,Bowe Ln SW,,,Albuquerque,NM,Bernalillo County,87105,US,Albuquerque
325084,36.861444,-104.443634,,NM,87740,36.861444,-104.443634,1,rooftop,1660,Hospital Dr,,,Raton,NM,Colfax County,87740,US,Statewide
325085,36.725306,-108.217039,,NM,87401,36.725306,-108.217039,1,rooftop,806,W Maple St,,,Farmington,NM,San Juan County,87401,US,City of Farmington
325086,33.3742,-104.52178,,NM,88203,33.3742,-104.52178,1,rooftop,1601,S Main St,,,Roswell,NM,Chaves County,88203,US,Statewide
325087,32.436567,-104.248707,,NM,88220,32.436567,-104.248707,1,rooftop,1905,W Pierce St,,,Carlsbad,NM,Eddy County,88220,US,City of Carlsbad
325091,32.798971,-108.261142,,NM,88061,32.798971,-108.261142,0.9,rooftop,3514,Fowler Ave,,,Silver City,NM,Grant County,88062,US,Statewide
325092,33.121204,-107.262957,,NM,87901,33.121204,-107.262957,1,rooftop,992,S Broadway St,,,Truth Or Consequences,NM,Sierra County,87901,US,Statewide
325100,36.453581,-103.194724,,NM,88415,36.453581,-103.194724,1,rooftop,419,Harding St,,,Clayton,NM,Union County,88415,US,Statewide
325103,36.725692,-108.224476,,NM,87401,36.725692,-108.224476,1,rooftop,1101,W Murray Dr,,,Farmington,NM,San Juan County,87401,US,City of Farmington
325104,35.608591,-105.241506,,NM,87701,35.608591,-105.241506,0.9,range_interpolation,3695,Hot Springs Blvd,,,Las Vegas,NM,San Miguel County,87701,US,TIGER/LineÂ® dataset from the US Census Bureau
325105,36.369447,-105.575609,,NM,87571,36.369447,-105.575609,1,rooftop,1340,Maestas Rd,,,Taos,NM,Taos County,87571,US,Taos
325108,32.300632,-106.735906,,NM,88011,32.300632,-106.735906,1,rooftop,2905,Missouri Ave,,,Las Cruces,NM,DoÃ±a Ana County,88011,US,Statewide
325111,32.272968,-106.773915,,NM,88011,32.272968,-106.773915,0.5,street_center,,North St,,,Las Cruces,NM,DoÃ±a Ana County,88005,US,TIGER/LineÂ® dataset from the US Census Bureau
325113,36.775575,-108.192656,,NM,87401,36.775575,-108.192656,1,rooftop,800,Saguaro Trl,,,Farmington,NM,San Juan County,87401,US,City of Farmington
325114,34.171444,-103.352579,,NM,88130,34.171444,-103.352579,1,rooftop,1604,W 18th St,,,Portales,NM,Roosevelt County,88130,US,Statewide
325116,33.157131,-105.771542,,NM,88340,33.157131,-105.771542,1,rooftop,454,Lipan Ave,,,Mescalero,NM,Otero County,88340,US,Statewide
325117,33.374555,-104.540567,,NM,88203,33.374555,-104.540567,1,rooftop,1515,S Sunset Ave,,,Roswell,NM,Chaves County,88203,US,Statewide
325118,35.50761,-108.733787,,NM,87301,35.50761,-108.733787,1,rooftop,306,E Nizhoni Blvd,,,Gallup,NM,McKinley County,87301,US,Statewide
325119,35.111991,-106.611412,,NM,87107,35.111991,-106.611412,1,rooftop,2701,Richmond Dr NE,,,Albuquerque,NM,Bernalillo County,87107,US,Albuquerque
325120,32.77952,-108.15032,,NM,88026,32.77952,-108.15032,0.33,place,,,,,Santa Clara,NM,Grant County,88026,US,TIGER/LineÂ® dataset from the US Census Bureau
325123,35.188342,-106.601181,,NM,87113,35.188342,-106.601181,1,rooftop,8820,Horizon Blvd NE,,,Albuquerque,NM,Bernalillo County,87113,US,Albuquerque
325125,35.139716,-106.517891,,NM,87111,35.139716,-106.517891,1,rooftop,5123,Juan Tabo Blvd NE,,,Albuquerque,NM,Bernalillo County,87111,US,Albuquerque
325126,35.017374,-106.712895,,NM,87105,35.017374,-106.712895,1,rooftop,3620,Las Estancias Dr SW,,,Albuquerque,NM,Bernalillo County,87105,US,Albuquerque
325127,35.218464,-106.697577,,NM,87124,35.218464,-106.697577,1,rooftop,2410,19th St SE,,,Rio Rancho,NM,Sandoval County,87124,US,Statewide
325128,32.853575,-104.414575,,NM,88210,32.853575,-104.414575,1,rooftop,1402,W Gilchrist Ave,,,Artesia,NM,Eddy County,88210,US,Statewide
325129,32.716057,-103.139818,,NM,88240,32.716057,-103.139818,1,rooftop,1701,N Turner St,,,Hobbs,NM,Lea County,88240,US,Statewide
325130,35.273139,-106.656765,,NM,87124,35.273139,-106.656765,1,rooftop,900,Loma Colorado Blvd NE,,,Rio Rancho,NM,Sandoval County,87124,US,Statewide
325131,35.137132,-106.606428,,NM,87107,35.137132,-106.606428,1,rooftop,1610,Renaissance Blvd NE,,,Albuquerque,NM,Bernalillo County,87107,US,Albuquerque
325132,32.324966,-106.738242,,NM,88011,32.324966,-106.738242,1,rooftop,175,N Roadrunner Pkwy,,,Las Cruces,NM,DoÃ±a Ana County,88011,US,Statewide
325133,36.727434,-108.221207,,NM,87401,36.727434,-108.221207,1,rooftop,201,Nelson Ave,,,Farmington,NM,San Juan County,87401,US,City of Farmington
325214,35.023206,-107.481482,,NM,87007,35.023206,-107.481482,1,rooftop,240,Casa Blanca Rd,,,Casa Blanca,NM,Cibola County,87007,US,Statewide
32E027,36.89456,-104.447438,,NM,87740,36.89456,-104.447438,1,rooftop,900,S 6th St,,,Raton,NM,Colfax County,87740,US,Statewide
32E032,36.362953,-104.585993,,NM,87747,36.362953,-104.585993,1,range_interpolation,615,Prospect Ave,,,Springer,NM,Colfax County,87747,US,TIGER/LineÂ® dataset from the US Census Bureau
335003,41.297284,-73.891334,,NY,10566,41.297284,-73.891334,1,rooftop,2000,Main St,,,Peekskill,NY,Westchester County,10566,US,Westchester
335004,42.9133,-76.579235,,NY,13021,42.9133,-76.579235,1,rooftop,85,Thornton Ave,,,Auburn,NY,Cayuga County,13021,US,Cayuga
335005,41.126099,-73.837311,,NY,10510,41.126099,-73.837311,1,rooftop,620,Sleepy Hollow Rd,,,Briarcliff Manor,NY,Westchester County,10510,US,Westchester
335006,43.05583,-75.363199,,NY,13323,43.05583,-75.363199,1,rooftop,110,Utica Rd,,,Clinton,NY,Oneida County,13323,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335008,43.130712,-77.609203,,NY,14620,43.130712,-77.609203,1,rooftop,150,Highland Ave,,,Rochester,NY,Monroe County,14620,US,City of Rochester
335011,40.884227,-73.888098,,NY,10463,40.884227,-73.888098,1,rooftop,66,Van Cortlandt Park S,,,Bronx,NY,Bronx County,10463,US,City of New York
335014,42.790512,-73.931198,,NY,12303,42.790512,-73.931198,0.9,rooftop,526,Altamont Ave,,,Schenectady,NY,Schenectady County,12304,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335015,40.883805,-73.918535,,NY,10463,40.883805,-73.918535,1,rooftop,2975,Independence Ave,,,Bronx,NY,Bronx County,10463,US,City of New York
335017,42.436002,-76.502081,,NY,14850,42.436002,-76.502081,1,rooftop,318,S Albany St,,,Ithaca,NY,Tompkins County,14850,US,Tompkins
335019,40.877454,-73.834976,,NY,10475,40.877454,-73.834976,1,rooftop,3200,Baychester Ave,,,Bronx,NY,Bronx County,10475,US,City of New York
335020,40.91022,-73.908751,,NY,10471,40.91022,-73.908751,1,rooftop,5901,Palisade Ave,,,Bronx,NY,Bronx County,10471,US,City of New York
335022,40.843796,-73.690714,,NY,11050,40.843796,-73.690714,1,rooftop,1440,Port Washington Blvd,,,Port Washington,NY,Nassau County,11050,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335023,40.70082,-73.582566,,NY,11553,40.70082,-73.582566,1,rooftop,875,Jerusalem Ave,,,Uniondale,NY,Nassau County,11553,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335024,40.584263,-73.682724,,NY,11561,40.584263,-73.682724,1,rooftop,640,W Broadway,,,Long Beach,NY,Nassau County,11561,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335027,40.728625,-74.004434,,NY,10014,40.728625,-74.004434,1,rooftop,214,W Houston St,,,New York,NY,New York County,10014,US,City of New York
335028,40.879528,-73.904355,,NY,10463,40.879528,-73.904355,0.33,place,,,,,Bronx,NY,Bronx County,10463,US,TIGER/LineÂ® dataset from the US Census Bureau
335030,40.878548,-73.874394,,NY,10467,40.878548,-73.874394,1,rooftop,3356,Perry Ave,,,Bronx,NY,Bronx County,10467,US,City of New York
335034,42.753446,-78.132347,,NY,14569,42.753446,-78.132347,1,rooftop,400,N Main St,,,Warsaw,NY,Wyoming County,14569,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335040,40.868508,-73.410721,,NY,11743,40.868508,-73.410721,1,rooftop,9,Hilaire Dr,,,Huntington,NY,Suffolk County,11743,US,Suffolk
335044,40.610423,-73.745727,,NY,11691,40.610423,-73.745727,1,rooftop,,Virginia St,,,Far Rockaway,NY,Queens County,11691,US,City of New York
335046,41.111641,-74.011657,,NY,10954,41.111641,-74.011657,1,rooftop,199,N Middletown Rd,,,Nanuet,NY,Rockland County,10954,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335048,40.845855,-73.848893,,NY,10461,40.845855,-73.848893,1,rooftop,1540,Tomlinson Ave,,,Bronx,NY,Bronx County,10461,US,City of New York
335050,40.766563,-73.954196,,NY,10021,40.766563,-73.954196,1,rooftop,1339,York Ave,,,New York,NY,New York County,10021,US,City of New York
335053,42.162285,-76.852827,,NY,14845,42.162285,-76.852827,1,rooftop,48,Colonial Dr,,,Horseheads,NY,Chemung County,14845,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335056,42.976463,-78.813198,,NY,14226,42.976463,-78.813198,1,rooftop,4459,Bailey Ave,,,Buffalo,NY,Erie County,14226,US,Erie
335061,40.864734,-73.901933,,NY,10468,40.864734,-73.901933,1,rooftop,2505,Grand Ave,,,Bronx,NY,Bronx County,10468,US,City of New York
335063,40.770086,-73.941525,,NY,10044,40.770086,-73.941525,1,rooftop,900,Main St,,,New York,NY,New York County,10044,US,City of New York
335067,40.826945,-73.394648,,NY,11746,40.826945,-73.394648,1,rooftop,78,Birchwood Dr,,,Huntington Station,NY,Suffolk County,11746,US,Suffolk
335068,42.892133,-75.637255,,NY,13408,42.892133,-75.637255,1,rooftop,101,South St,,,Morrisville,NY,Madison County,13408,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335069,42.827284,-77.686465,,NY,14487,42.827284,-77.686465,1,rooftop,6131,Big Tree Rd,Box,F,Livonia,NY,Livingston County,14487,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335070,40.678755,-73.925734,,NY,11233,40.678755,-73.925734,1,rooftop,835,Herkimer St,,,Brooklyn,NY,Kings County,11233,US,City of New York
335072,42.091227,-76.797957,,NY,14902,42.091227,-76.797957,1,range_interpolation,555,E Market St,,,Elmira,NY,Chemung County,14902,US,TIGER/LineÂ® dataset from the US Census Bureau
335074,40.668124,-73.439097,,NY,11758,40.668124,-73.439097,1,rooftop,5353,Merrick Rd,,,Massapequa,NY,Nassau County,11758,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335077,42.737724,-76.407811,,NY,13118,42.737724,-76.407811,1,place,,,,,Moravia,NY,Cayuga County,13118,US,TIGER/LineÂ® dataset from the US Census Bureau
335078,41.283704,-73.847701,,NY,10567,41.283704,-73.847701,1,rooftop,2300,Catherine St,,,Cortlandt Manor,NY,Westchester County,10567,US,Westchester
335079,40.859183,-73.833159,,NY,10469,40.859183,-73.833159,1,rooftop,2316,Bruner Ave,,,Bronx,NY,Bronx County,10469,US,City of New York
335080,40.939581,-73.894778,,NY,10701,40.939581,-73.894778,1,range_interpolation,65,Ashburton Ave,,,Yonkers,NY,Westchester County,10701,US,TIGER/LineÂ® dataset from the US Census Bureau
335081,43.193719,-77.580977,,NY,14621,43.193719,-77.580977,1,rooftop,1500,Portland Ave,,,Rochester,NY,Monroe County,14621,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335082,43.262116,-77.614783,,NY,14612,43.262116,-77.614783,1,rooftop,425,Beach Ave,,,Rochester,NY,Monroe County,14612,US,City of Rochester
335083,40.705857,-73.344467,,NY,11704,40.705857,-73.344467,1,rooftop,10,Berkshire Rd,,,West Babylon,NY,Suffolk County,11704,US,Suffolk
335087,44.70039,-75.464802,,NY,13669,44.70039,-75.464802,1,rooftop,950,Linden St,,,Ogdensburg,NY,St. Lawrence County,13669,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335090,42.127345,-75.907436,,NY,13905,42.127345,-75.907436,0.9,range_interpolation,863,Old Front St,,,Binghamton,NY,Broome County,13905,US,TIGER/LineÂ® dataset from the US Census Bureau
335091,43.114958,-74.344328,,NY,12078,43.114958,-74.344328,0.33,place,,,,,Gloversville,NY,Fulton County,12078,US,TIGER/LineÂ® dataset from the US Census Bureau
335092,40.803124,-73.940769,,NY,10035,40.803124,-73.940769,1,rooftop,1752,Park Ave,,,New York,NY,New York County,10035,US,City of New York
335093,40.57857,-73.835494,,NY,11694,40.57857,-73.835494,0.9,range_interpolation,128,Beach 115th St,,,Rockaway Park,NY,Queens County,11694,US,TIGER/LineÂ® dataset from the US Census Bureau
335096,40.882359,-73.915371,,NY,10463,40.882359,-73.915371,1,rooftop,641,W 230th St,,,Bronx,NY,Bronx County,10463,US,City of New York
335097,42.449139,-75.574761,,NY,13830,42.449139,-75.574761,1,rooftop,4211,State Highway 220,,,Oxford,NY,Chenango County,13830,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335098,42.876258,-76.98769,,NY,14456,42.876258,-76.98769,1,rooftop,196,North St,,,Geneva,NY,Ontario County,14456,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335100,40.854506,-73.927694,,NY,10040,40.854506,-73.927694,1,rooftop,515,Audubon Ave,,,New York,NY,New York County,10040,US,City of New York
335103,42.105214,-76.248021,,NY,13827,42.105214,-76.248021,1,rooftop,510,5th Ave,,,Owego,NY,Tioga County,13827,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335104,40.628413,-73.992039,,NY,11219,40.628413,-73.992039,1,rooftop,5606,15th Ave,,,Brooklyn,NY,Kings County,11219,US,City of New York
335105,43.10582,-77.579887,,NY,14618,43.10582,-77.579887,1,rooftop,2021,Winton Rd S,,,Rochester,NY,Monroe County,14618,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335108,40.592499,-74.131817,,NY,10314,40.592499,-74.131817,1,rooftop,460,Brielle Ave,,,Staten Island,NY,Richmond County,10314,US,City of New York
335110,42.623636,-73.697901,,NY,12061,42.623636,-73.697901,1,rooftop,1070,Luther Rd,,,East Greenbush,NY,Rensselaer County,12061,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335112,42.967612,-78.595529,,NY,14031,42.967612,-78.595529,1,rooftop,10570,Bergtold Rd,,,Clarence,NY,Erie County,14031,US,Erie
335125,40.646057,-73.884907,,NY,11239,40.646057,-73.884907,1,rooftop,660,Louisiana Ave,,,Brooklyn,NY,Kings County,11239,US,City of New York
335127,44.861762,-74.289477,,NY,12953,44.861762,-74.289477,1,rooftop,45,Sixth St,,,Malone,NY,Franklin County,12953,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335128,42.653731,-73.805537,,NY,12208,42.653731,-73.805537,1,range_interpolation,301,Hackett Blvd,,,Albany,NY,Albany County,12208,US,TIGER/LineÂ® dataset from the US Census Bureau
335130,40.781481,-73.805253,,NY,11357,40.781481,-73.805253,1,rooftop,,19th Ave,,,Whitestone,NY,Queens County,11357,US,City of New York
335131,40.685504,-73.971173,,NY,11238,40.685504,-73.971173,1,rooftop,405,Carlton Ave,,,Brooklyn,NY,Kings County,11238,US,City of New York
335132,40.754366,-73.705677,,NY,11040,40.754366,-73.705677,1,range_interpolation,271,76th Ave,,,New Hyde Park,NY,Queens County,11040,US,TIGER/LineÂ® dataset from the US Census Bureau
335133,40.765334,-73.823351,,NY,11354,40.765334,-73.823351,1,rooftop,,Parsons Blvd,Fl,USHING,Flushing,NY,Queens County,11354,US,City of New York
335136,43.005476,-76.136155,,NY,13205,43.005476,-76.136155,1,rooftop,700,E Brighton Ave,,,Syracuse,NY,Onondaga County,13205,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335139,40.721577,-73.854943,,NY,11375,40.721577,-73.854943,1,rooftop,,Yellowstone Blvd,,,Forest Hills,NY,Queens County,11375,US,City of New York
335140,40.690627,-73.540065,,NY,11710,40.690627,-73.540065,1,rooftop,2478,Jerusalem Ave,,,Bellmore,NY,Nassau County,11710,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335141,40.874625,-73.62249,,NY,11542,40.874625,-73.62249,1,rooftop,2,Medical Plz,,,Glen Cove,NY,Nassau County,11542,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335142,42.090139,-79.238115,,NY,14701,42.090139,-79.238115,1,rooftop,150,Prather Ave,,,Jamestown,NY,Chautauqua County,14701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335143,40.722474,-73.804883,,NY,11366,40.722474,-73.804883,1,rooftop,,164th St,Fl,USHING,Fresh Meadows,NY,Queens County,11366,US,City of New York
335146,40.72636,-73.839017,,NY,11375,40.72636,-73.839017,0.9,range_interpolation,69,Grand Central Pkwy,,,Forest Hills,NY,Queens County,11375,US,TIGER/LineÂ® dataset from the US Census Bureau
335148,41.102146,-74.125636,,NY,10901,41.102146,-74.125636,1,rooftop,30,Cragmere Rd,,,Suffern,NY,Rockland County,10901,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335154,40.773934,-73.848121,,NY,11354,40.773934,-73.848121,1,rooftop,,27th Ave,Fl,USHING,Flushing,NY,Queens County,11354,US,City of New York
335155,40.725362,-73.752668,,NY,11427,40.725362,-73.752668,1,rooftop,,Hillside Ave,,,Queens Village,NY,Queens County,11427,US,City of New York
335156,40.651933,-73.592019,,NY,11520,40.651933,-73.592019,1,rooftop,275,W Merrick Rd,,,Freeport,NY,Nassau County,11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335158,40.640288,-73.642497,,NY,11572,40.640288,-73.642497,1,rooftop,2914,Lower Lincoln Ave,,,Oceanside,NY,Nassau County,11572,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335159,40.782953,-73.241762,,NY,11717,40.782953,-73.241762,1,rooftop,839,Suffolk Ave,,,Brentwood,NY,Suffolk County,11717,US,Suffolk
335160,40.649824,-73.667732,,NY,11563,40.649824,-73.667732,1,rooftop,243,Atlantic Ave,,,Lynbrook,NY,Nassau County,11563,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335161,40.727964,-73.44819,,NY,11735,40.727964,-73.44819,1,rooftop,574,Fulton St,,,Farmingdale,NY,Nassau County,11735,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335162,40.606953,-73.654724,,NY,11558,40.606953,-73.654724,1,place,,,,,Island Park,NY,Nassau County,11558,US,TIGER/LineÂ® dataset from the US Census Bureau
335163,40.684948,-73.980613,,NY,11217,40.684948,-73.980613,0.22,place,,,,,Brooklyn,NY,Kings County,11217,US,TIGER/LineÂ® dataset from the US Census Bureau
335164,42.920945,-78.848506,,NY,14208,42.920945,-78.848506,1,rooftop,64,Hager St,,,Buffalo,NY,Erie County,14208,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335165,40.60111,-73.757067,,NY,11691,40.60111,-73.757067,1,rooftop,,New Haven Ave,,,Far Rockaway,NY,Queens County,11691,US,City of New York
335168,40.598093,-73.744739,,NY,11691,40.598093,-73.744739,1,range_interpolation,315,Beach 9th St,,,Far Rockaway,NY,Queens County,11691,US,TIGER/LineÂ® dataset from the US Census Bureau
335172,42.965869,-78.751808,,NY,14221,42.965869,-78.751808,0.9,range_interpolation,147,Reist St,,,Buffalo,NY,Erie County,14221,US,TIGER/LineÂ® dataset from the US Census Bureau
335174,40.68843,-73.99755,,NY,11201,40.68843,-73.99755,1,rooftop,380,Henry St,,,Brooklyn,NY,Kings County,11201,US,City of New York
335175,40.86148,-73.216394,,NY,11787,40.86148,-73.216394,1,rooftop,7,State Rte 25A,,,Smithtown,NY,Suffolk County,11787,US,Suffolk
335176,43.015375,-78.789358,,NY,14068,43.015375,-78.789358,1,rooftop,2700,N Forest Rd,,,Getzville,NY,Erie County,14068,US,Erie
335178,40.621889,-73.964419,,NY,11230,40.621889,-73.964419,1,rooftop,1455,Coney Island Ave,,,Brooklyn,NY,Kings County,11230,US,City of New York
335180,42.980373,-78.829541,,NY,14150,42.980373,-78.829541,1,rooftop,2799,Sheridan Dr,,,Tonawanda,NY,Erie County,14150,US,Erie
335182,42.891227,-78.63147,,NY,14086,42.891227,-78.63147,1,rooftop,5949,Broadway St,,,Lancaster,NY,Erie County,14086,US,Erie
335184,43.00865,-76.164424,,NY,13215,43.00865,-76.164424,1,rooftop,5075,W Seneca Tpke,,,Syracuse,NY,Onondaga County,13215,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335185,41.186423,-73.859781,,NY,10562,41.186423,-73.859781,1,street_center,,Cedar Ln,,,Ossining,NY,Westchester County,10562,US,TIGER/LineÂ® dataset from the US Census Bureau
335187,40.884665,-73.91419,,NY,10463,40.884665,-73.91419,1,rooftop,3220,Henry Hudson Pkwy E,,,Bronx,NY,Bronx County,10463,US,City of New York
335188,41.727825,-74.097828,,NY,12561,41.727825,-74.097828,1,rooftop,1,Jansen Rd,Box,909,New Paltz,NY,Ulster County,12561,US,Ulster
335190,43.038865,-76.075561,,NY,13214,43.038865,-76.075561,1,rooftop,4101,E Genesee St,,,Syracuse,NY,Onondaga County,13214,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335196,40.633592,-74.092011,,NY,10301,40.633592,-74.092011,1,rooftop,275,Castleton Ave,,,Staten Island,NY,Richmond County,10301,US,City of New York
335197,43.113061,-77.61803,,NY,14620,43.113061,-77.61803,1,rooftop,435,E Henrietta Rd,,,Rochester,NY,Monroe County,14620,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335199,40.593967,-73.797401,,NY,11692,40.593967,-73.797401,0.9,range_interpolation,430,Beach 68th St,,,Arverne,NY,Queens County,11692,US,TIGER/LineÂ® dataset from the US Census Bureau
335201,40.865202,-73.870029,,NY,10467,40.865202,-73.870029,1,rooftop,612,Allerton Ave,,,Bronx,NY,Bronx County,10467,US,City of New York
335202,43.009967,-78.183302,,NY,14020,43.009967,-78.183302,1,rooftop,257,State St,,,Batavia,NY,Genesee County,14020,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335204,42.461688,-75.096727,,NY,13820,42.461688,-75.096727,1,place,,,,,Oneonta,NY,Otsego County,13820,US,TIGER/LineÂ® dataset from the US Census Bureau
335208,42.53538,-75.512446,,NY,13815,42.53538,-75.512446,1,rooftop,40,Park St,,,Norwich,NY,Chenango County,13815,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335210,42.123517,-77.961499,,NY,14895,42.123517,-77.961499,1,rooftop,160,Seneca St,,,Wellsville,NY,Allegany County,14895,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335211,40.881133,-73.630349,,NY,11542,40.881133,-73.630349,1,range_interpolation,141,Dosoris Ln,,,Glen Cove,NY,Nassau County,11542,US,TIGER/LineÂ® dataset from the US Census Bureau
335212,43.239653,-78.216042,,NY,14411,43.239653,-78.216042,1,rooftop,14012,State Rte 31,,,Albion,NY,Orleans County,14411,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335213,40.68425,-73.422694,,NY,11701,40.68425,-73.422694,1,range_interpolation,101,Louden Ave,,,Amityville,NY,Suffolk County,11701,US,TIGER/LineÂ® dataset from the US Census Bureau
335214,40.865639,-73.843015,,NY,10469,40.865639,-73.843015,1,rooftop,2700,Eastchester Rd,,,Bronx,NY,Bronx County,10469,US,City of New York
335216,42.907032,-77.737538,,NY,14414,42.907032,-77.737538,1,rooftop,215,Clinton St,,,Avon,NY,Livingston County,14414,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335218,42.611854,-76.164631,,NY,13045,42.611854,-76.164631,1,rooftop,193,Clinton Ave,,,Cortland,NY,Cortland County,13045,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335219,43.061896,-77.099947,,NY,14513,43.061896,-77.099947,1,rooftop,222,W Pearl St,,,Newark,NY,Wayne County,14513,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335220,44.216568,-74.463142,,NY,12986,44.216568,-74.463142,1,rooftop,114,Wawbeek Ave,,,Tupper Lake,NY,Franklin County,12986,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335224,41.019045,-73.777074,,NY,10606,41.019045,-73.777074,1,rooftop,220,W Post Rd,,,White Plains,NY,Westchester County,10606,US,Westchester
335225,42.43274,-76.492119,,NY,14850,42.43274,-76.492119,1,rooftop,602,Hudson St,,,Ithaca,NY,Tompkins County,14850,US,Tompkins
335226,42.055667,-76.028929,,NY,13850,42.055667,-76.028929,1,rooftop,1501,State Rte 26,,,Vestal,NY,Broome County,13850,US,Broome
335227,40.874511,-73.83736,,NY,10469,40.874511,-73.83736,1,rooftop,3155,Grace Ave,,,Bronx,NY,Bronx County,10469,US,City of New York
335228,42.101073,-75.917719,,NY,13902,42.101073,-75.917719,0.9,rooftop,159,Front St,Box,765,Binghamton,NY,Broome County,13905,US,Broome
335229,41.496819,-73.662203,,NY,12531,41.496819,-73.662203,1,rooftop,404,Ludingtonville Rd,,,Holmes,NY,Putnam County,12531,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335231,40.819137,-73.457726,,NY,11797,40.819137,-73.457726,1,rooftop,8533,Jericho Tpke,,,Woodbury,NY,Nassau County,11797,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335232,40.774202,-73.956475,,NY,10021,40.774202,-73.956475,0.9,rooftop,211,E 79th St,,,New York,NY,New York County,10075,US,City of New York
335233,43.217443,-75.432939,,NY,13440,43.217443,-75.432939,1,rooftop,950,Floyd Ave,Rm,E,Rome,NY,Oneida County,13440,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335236,42.414883,-74.630089,,NY,12167,42.414883,-74.630089,1,range_interpolation,28652,State Hwy 23,,,Stamford,NY,Delaware County,12167,US,TIGER/LineÂ® dataset from the US Census Bureau
335238,41.318455,-74.340202,,NY,10924,41.318455,-74.340202,0.7,street_center,,Glenmere Homasites Rd,,,Florida,NY,Orange County,10921,US,TIGER/LineÂ® dataset from the US Census Bureau
335239,40.608028,-74.122685,,NY,10314,40.608028,-74.122685,1,rooftop,25,Fanning St,,,Staten Island,NY,Richmond County,10314,US,City of New York
335243,42.45337,-75.085415,,NY,13820,42.45337,-75.085415,1,rooftop,330,Chestnut St,,,Oneonta,NY,Otsego County,13820,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335245,40.649579,-73.967366,,NY,11226,40.649579,-73.967366,1,rooftop,1312,Caton Ave,,,Brooklyn,NY,Kings County,11226,US,City of New York
335247,43.180241,-77.507828,,NY,14580,43.180241,-77.507828,1,rooftop,1550,Empire Blvd,,,Webster,NY,Monroe County,14580,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
335248,40.880366,-73.918696,,NY,10463,40.880366,-73.918696,1,rooftop,666,Kappock St,,,Bronx,NY,Bronx County,10463,US,City of New York
335249,42.463004,-76.532215,,NY,14850,42.463004,-76.532215,1,rooftop,1229,Trumansburg Rd,,,Ithaca,NY,Tompkins County,14850,US,Tompkins
335250,40.781651,-73.70725,,NY,11021,40.781651,-73.70725,1,rooftop,199,Community Dr,,,Great Neck,NY,Nassau County,11021,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
